epoch,phase,loss,acc
1,train,0.684325737784115,0.7549245521445032
1,val,0.5158793652912623,0.8249721293199554
2,train,0.473624311193147,0.8340147179067866
2,val,0.5024988937116565,0.8253437383872166
3,train,0.33611955738312194,0.8816620828068089
3,val,0.585304778743437,0.8089929394277221
4,train,0.2325248595063796,0.920686835650041
4,val,0.5816304638389317,0.8223708658491268
5,train,0.1746925657577267,0.9380807254887387
5,val,0.6721695283589112,0.8186547751765143
6,train,0.12988570249232184,0.9567382739909315
6,val,0.7217255006383361,0.8193979933110368
7,train,0.12168591698753624,0.9567382739909315
7,val,0.7666305326083166,0.8197696023782981
8,train,0.10151049402325868,0.9646175574221364
8,val,0.7491097172076074,0.8234856930509105
9,train,0.08975695890423391,0.9702668549765853
9,val,0.8270104299747603,0.8257153474544779
10,train,0.10683551456873806,0.9640228945216681
10,val,0.9521502847862868,0.8316610925306578
11,train,0.08965273228062956,0.970787185014495
11,val,0.7864429658283668,0.8153102935711631
12,train,0.07307714229409308,0.9749498253177731
12,val,1.045047054417495,0.8234856930509105
13,train,0.0674522557108909,0.9771054783319706
13,val,0.9006019243398603,0.8283166109253066
14,train,0.06098950408500013,0.9774771426447633
14,val,1.0032475655043616,0.8312894834633965
15,train,0.07324310871501095,0.9762878168438267
15,val,0.9946884022014753,0.8257153474544779
16,train,0.05355060691955509,0.9822344458485097
16,val,0.8913131589438547,0.8205128205128205
17,train,0.0499164226677128,0.9829777744740951
17,val,0.9867538586120453,0.8331475287997028
18,train,0.057006672822651656,0.9811194529101316
18,val,1.0250544563297146,0.8272017837235229
19,train,0.05732376855112437,0.980896454322456
19,val,0.9847467754425093,0.8246005202526941
20,train,0.05984463198323813,0.9816397829480414
20,val,0.9121381439083778,0.8260869565217391
21,train,0.0411429806154098,0.9855794246636439
21,val,1.018137535986588,0.8153102935711631
22,train,0.046289320917340344,0.9853564260759683
22,val,1.0049464857148298,0.8279450018580453
23,train,0.04571973372616864,0.9848360960380584
23,val,0.982950556378352,0.8272017837235229
24,train,0.04748656476064618,0.9832751059243292
24,val,1.0850486360374036,0.8253437383872166
25,train,0.04034344263777646,0.9859510889764366
25,val,0.883979457270995,0.8171683389074693
26,train,0.04213807853856517,0.986843083327139
26,val,0.9062413267510248,0.8268301746562616
27,train,0.04318643540357638,0.9852077603508512
27,val,0.96404878139916,0.822742474916388
28,train,0.03861283488651724,0.9883297405783097
28,val,1.1324808694410045,0.8197696023782981
29,train,0.04416998390370995,0.9853564260759683
29,val,1.1347716407776323,0.8246005202526941
30,train,0.03859275309513135,0.9872890805024902
30,val,1.0046889183614354,0.8123374210330733
